driverId,constructorId,grid,position,year,round,circuitId,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,age,experience,driversPointsBeforeRace,constPointsBeforeRace
20,9,6,4,2014,10,10,0,0,0,0,1,9879,2590,70.0,168.0
20,9,2,7,2014,11,11,0,0,0,1,0,9886,2597,82.0,188.0
20,9,3,5,2014,12,13,0,0,0,0,1,9914,2625,88.0,219.0
20,9,8,6,2014,13,14,0,0,0,0,0,9928,2639,98.0,254.0
20,9,4,2,2014,14,15,0,0,0,0,0,9942,2653,106.0,272.0
20,9,9,3,2014,15,22,0,0,0,0,0,9956,2667,124.0,305.0
20,9,10,8,2014,16,71,1,0,0,0,0,9963,2674,139.0,332.0
20,9,18,7,2014,17,69,1,0,0,0,0,9984,2695,143.0,342.0
20,9,6,5,2014,18,18,0,0,0,0,0,9991,2702,149.0,363.0
20,9,19,8,2014,19,24,1,0,0,0,0,10005,2716,159.0,373.0
20,6,4,3,2015,1,1,0,0,0,0,0,10117,2828,0.0,0.0
20,6,2,1,2015,2,2,0,0,0,0,0,10131,2842,15.0,15.0
20,6,3,3,2015,3,17,0,0,0,0,0,10145,2856,40.0,52.0
20,6,2,5,2015,4,3,0,0,0,0,0,10152,2863,55.0,79.0
20,6,3,3,2015,5,4,0,0,0,0,0,10173,2884,65.0,107.0
20,6,3,2,2015,6,6,0,0,0,0,0,10187,2898,80.0,132.0
20,6,18,5,2015,7,7,0,0,0,0,0,10201,2912,98.0,158.0
20,6,3,4,2015,8,70,0,0,0,0,0,10215,2926,108.0,180.0
20,6,6,3,2015,9,9,0,0,0,1,0,10229,2940,120.0,192.0
20,6,3,1,2015,10,11,0,0,0,0,0,10250,2961,135.0,211.0
20,6,8,12,2015,11,13,0,0,0,0,0,10278,2989,160.0,236.0
20,6,3,2,2015,12,14,0,0,0,0,0,10292,3003,160.0,242.0
20,6,1,1,2015,13,15,0,0,0,0,0,10306,3017,178.0,270.0
20,6,4,3,2015,14,22,0,0,0,0,0,10313,3024,203.0,310.0
20,6,4,2,2015,15,71,0,0,0,0,0,10327,3038,218.0,337.0
20,6,13,3,2015,16,69,0,0,0,0,0,10341,3052,236.0,359.0
20,6,3,18,2015,17,32,0,0,0,0,0,10348,3059,251.0,374.0
20,6,3,3,2015,18,18,0,0,0,0,0,10362,3073,251.0,374.0
20,6,15,4,2015,19,24,0,0,0,0,0,10376,3087,266.0,401.0
20,6,3,3,2016,1,1,0,0,0,0,0,10488,3199,0.0,0.0
20,6,3,21,2016,2,3,0,0,0,0,0,10502,3213,15.0,15.0
20,6,4,2,2016,3,17,0,0,0,0,0,10516,3227,15.0,33.0
20,6,7,20,2016,4,71,0,0,0,0,0,10530,3241,33.0,61.0
20,6,6,3,2016,5,4,0,0,0,0,0,10544,3255,33.0,76.0
20,6,4,4,2016,6,6,0,0,1,1,0,10558,3269,48.0,109.0
20,6,3,2,2016,7,7,0,0,0,0,0,10572,3283,60.0,121.0
20,6,3,2,2016,8,73,0,0,0,0,0,10579,3290,78.0,147.0
20,6,9,21,2016,9,70,0,0,0,0,1,10593,3304,96.0,177.0
20,6,11,9,2016,10,9,0,0,1,1,0,10600,3311,96.0,192.0
20,6,5,4,2016,11,11,1,0,0,0,0,10614,3325,98.0,204.0
20,6,6,5,2016,12,10,0,0,1,0,1,10621,3332,110.0,224.0
20,6,4,6,2016,13,13,0,0,1,0,1,10649,3360,120.0,242.0
20,6,3,3,2016,14,14,1,0,0,0,0,10656,3367,128.0,252.0
20,6,22,5,2016,15,15,0,0,0,0,0,10670,3381,143.0,279.0
20,6,5,22,2016,16,2,0,0,0,0,0,10684,3395,153.0,301.0
20,6,6,4,2016,17,22,0,0,0,0,1,10691,3402,153.0,313.0
20,6,6,4,2016,18,69,1,0,0,0,0,10705,3416,165.0,335.0
20,6,7,5,2016,19,32,1,0,0,0,0,10712,3423,177.0,347.0
20,6,5,5,2016,20,18,0,0,0,1,0,10726,3437,187.0,365.0
20,6,5,3,2016,21,24,1,0,0,0,0,10740,3451,197.0,375.0
20,6,2,1,2017,1,1,0,0,0,0,0,10859,3570,0.0,0.0
20,6,2,2,2017,2,17,0,0,0,1,0,10873,3584,25.0,37.0
20,6,3,1,2017,3,3,1,0,0,0,0,10880,3591,43.0,65.0
20,6,1,2,2017,4,71,1,0,0,0,0,10894,3605,68.0,102.0
20,6,2,2,2017,5,4,1,0,0,0,0,10908,3619,86.0,135.0
20,6,2,1,2017,6,6,1,0,0,0,0,10922,3633,104.0,153.0
20,6,2,4,2017,7,7,1,0,0,0,0,10936,3647,129.0,196.0
20,6,4,4,2017,8,73,1,0,0,0,0,10950,3661,141.0,214.0
20,6,2,2,2017,9,70,0,0,0,0,1,10964,3675,153.0,226.0
20,6,3,7,2017,10,9,0,0,0,0,1,10971,3682,171.0,254.0
20,6,1,1,2017,11,11,1,0,0,0,0,10985,3696,177.0,275.0
20,6,2,2,2017,12,13,0,0,1,0,1,11013,3724,202.0,318.0
20,6,6,3,2017,13,14,1,0,0,0,0,11020,3731,220.0,348.0
20,6,1,18,2017,14,15,0,0,0,1,0,11034,3745,235.0,373.0
20,6,20,4,2017,15,2,0,0,0,0,1,11048,3759,235.0,373.0
20,6,2,19,2017,16,22,1,0,0,0,0,11055,3766,247.0,385.0
20,6,2,2,2017,17,69,1,0,0,0,0,11069,3780,247.0,395.0
20,6,1,4,2017,18,32,0,0,1,0,0,11076,3787,265.0,428.0
20,6,2,1,2017,19,18,1,0,0,0,0,11090,3801,277.0,455.0
20,6,3,3,2017,20,24,1,0,0,0,0,11104,3815,302.0,495.0
20,6,3,1,2018,1,1,1,0,0,0,0,11223,3934,0.0,0.0
20,6,1,1,2018,2,3,1,0,0,0,0,11237,3948,25.0,40.0
20,6,1,8,2018,3,17,1,0,0,0,0,11244,3955,50.0,65.0
20,6,1,4,2018,4,73,0,0,0,0,1,11258,3969,54.0,84.0
20,6,3,4,2018,5,4,0,0,0,0,1,11272,3983,66.0,114.0
20,6,2,2,2018,6,6,1,0,0,0,0,11286,3997,78.0,126.0
20,6,1,1,2018,7,7,0,0,0,0,0,11300,4011,96.0,156.0
20,6,3,5,2018,8,34,1,0,1,0,0,11314,4025,121.0,189.0
20,6,6,3,2018,9,70,1,0,0,0,0,11321,4032,131.0,214.0
20,6,2,1,2018,10,9,1,0,0,0,0,11328,4039,146.0,247.0
20,6,1,18,2018,11,10,0,0,0,1,1,11342,4053,171.0,287.0
20,6,4,2,2018,12,11,1,0,0,0,0,11349,4060,171.0,302.0
20,6,2,1,2018,13,13,0,0,0,0,1,11377,4088,189.0,335.0
20,6,2,4,2018,14,14,1,0,0,0,0,11384,4095,214.0,360.0
20,6,3,3,2018,15,15,1,0,0,0,0,11398,4109,226.0,390.0
20,6,3,3,2018,16,71,0,0,0,0,1,11412,4123,241.0,415.0
20,6,8,6,2018,17,22,0,0,0,0,1,11419,4130,256.0,442.0
20,6,5,4,2018,18,69,0,0,0,0,1,11433,4144,264.0,460.0
20,6,4,2,2018,19,32,1,0,0,0,0,11440,4151,276.0,497.0
20,6,2,6,2018,20,18,0,0,0,0,1,11454,4165,294.0,530.0
20,6,3,2,2018,21,24,1,0,0,0,0,11468,4179,302.0,553.0
20,6,3,4,2019,1,1,1,0,0,0,0,11580,4291,0.0,0.0
20,6,2,5,2019,2,3,1,0,0,0,0,11594,4305,12.0,22.0
20,6,3,3,2019,3,17,0,0,0,0,1,11608,4319,22.0,48.0
20,6,3,3,2019,4,73,1,0,0,0,0,11622,4333,37.0,73.0
20,6,3,4,2019,5,4,1,0,0,0,0,11636,4347,52.0,99.0
20,6,4,2,2019,6,6,0,0,0,0,1,11650,4361,64.0,121.0
20,6,1,2,2019,7,7,0,0,0,0,0,11664,4375,82.0,139.0
20,6,7,5,2019,8,34,1,0,0,0,0,11678,4389,100.0,172.0
20,6,9,4,2019,9,70,0,0,0,0,0,11685,4396,111.0,198.0
20,6,6,16,2019,10,9,0,0,0,0,1,11699,4410,123.0,228.0
20,6,20,2,2019,11,10,0,0,0,0,1,11713,4424,123.0,243.0
20,6,5,3,2019,12,11,1,0,0,0,0,11720,4431,141.0,261.0
20,6,2,4,2019,13,13,0,0,0,0,1,11748,4459,156.0,288.0
20,6,4,13,2019,14,14,0,0,0,0,1,11755,4466,169.0,326.0
20,6,3,1,2019,15,15,0,0,0,0,0,11769,4480,169.0,351.0
20,6,3,18,2019,16,71,0,0,0,0,1,11776,4487,194.0,394.0
20,6,1,2,2019,17,22,1,0,0,0,0,11790,4501,194.0,409.0
20,6,2,2,2019,18,32,0,0,0,0,1,11804,4515,212.0,435.0
20,6,11,10,2020,1,70,1,0,0,0,0,12056,4767,0.0,0.0
20,6,2,20,2019,19,69,1,0,0,0,0,11811,4522,230.0,466.0
20,6,2,17,2019,20,18,1,0,0,0,0,11825,4536,230.0,479.0
20,6,4,5,2019,21,24,1,0,0,0,0,11839,4550,230.0,479.0
20,6,10,20,2020,2,70,1,0,0,0,0,12063,4774,1.0,19.0
20,6,5,6,2020,3,11,0,0,0,1,1,12070,4781,1.0,19.0
20,6,10,10,2020,4,9,0,0,0,0,1,12084,4795,9.0,27.0
20,6,11,12,2020,5,9,1,0,0,0,0,12091,4802,10.0,43.0
20,6,11,7,2020,6,4,0,0,0,0,1,12098,4809,10.0,55.0
20,6,14,13,2020,7,13,0,0,0,0,1,12112,4823,16.0,61.0
20,6,17,20,2020,8,14,1,0,0,0,0,12119,4830,16.0,61.0
20,6,14,10,2020,9,76,1,0,0,0,0,12126,4837,16.0,61.0
20,6,14,13,2020,10,71,1,0,0,0,0,12140,4851,17.0,66.0
20,6,11,11,2020,11,20,0,0,0,0,0,12154,4865,17.0,74.0
20,6,15,10,2020,12,75,0,0,0,0,1,12168,4879,17.0,80.0
20,6,14,12,2020,13,21,0,0,0,0,1,12175,4886,18.0,93.0
20,6,11,3,2020,14,5,0,0,0,1,0,12189,4900,18.0,103.0
20,6,11,13,2020,15,3,1,0,0,0,0,12203,4914,33.0,130.0
20,6,13,12,2020,16,3,1,0,0,0,0,12210,4921,33.0,131.0
20,6,13,14,2020,17,24,1,0,0,0,0,12217,4928,33.0,131.0
20,117,20,15,2021,1,3,0,0,0,0,0,12322,5033,0.0,0.0
20,117,21,15,2021,2,21,0,0,0,1,0,12343,5054,0.0,1.0
20,117,10,13,2021,3,75,0,0,0,0,0,12357,5068,0.0,5.0
20,117,13,13,2021,4,4,0,0,0,0,1,12364,5075,0.0,5.0
20,117,8,5,2021,5,6,1,0,0,0,0,12378,5089,0.0,5.0
20,117,11,2,2021,6,73,1,0,0,0,0,12392,5103,10.0,19.0
20,117,12,9,2021,7,34,0,0,0,0,0,12406,5117,28.0,37.0
20,117,14,12,2021,8,70,0,0,0,0,0,12413,5124,30.0,40.0
20,117,11,17,2021,9,70,0,0,0,0,1,12420,5131,30.0,44.0
20,117,8,19,2021,10,9,0,0,0,0,0,12434,5145,30.0,44.0
20,117,10,20,2021,11,11,0,0,0,1,0,12448,5159,30.0,48.0
20,117,5,5,2021,12,13,0,0,0,1,0,12476,5187,30.0,48.0
20,117,15,13,2021,13,39,1,0,0,0,0,12483,5194,35.0,53.0
20,117,11,12,2021,14,14,1,0,0,0,0,12490,5201,35.0,53.0
20,117,10,12,2021,15,71,0,0,0,1,1,12504,5215,35.0,59.0
20,117,10,18,2021,16,5,0,0,0,1,1,12518,5229,35.0,59.0
20,117,18,10,2021,17,69,1,0,0,0,0,12532,5243,35.0,61.0
20,117,9,7,2021,18,32,1,0,0,0,0,12546,5257,36.0,62.0
20,117,9,11,2021,19,18,1,0,0,0,0,12553,5264,42.0,68.0
20,117,10,10,2021,20,78,1,0,0,0,0,12560,5271,42.0,68.0
20,117,17,16,2021,21,77,1,0,0,0,0,12574,5285,43.0,77.0
20,117,15,11,2021,22,24,1,0,0,0,0,12581,5292,43.0,77.0
20,117,17,19,2022,3,1,0,0,0,0,1,12700,5411,0.0,0.0
20,117,13,8,2022,4,21,0,0,0,1,1,12714,5425,0.0,0.0
20,117,21,17,2022,5,79,0,0,0,0,1,12728,5439,4.0,5.0
20,117,16,11,2022,6,4,1,0,0,0,0,12742,5453,4.0,6.0
20,117,9,10,2022,7,6,0,0,0,1,1,12749,5460,4.0,6.0
20,117,9,6,2022,8,73,1,0,0,0,0,12763,5474,5.0,7.0
20,117,16,12,2022,9,7,1,0,0,0,0,12770,5481,13.0,15.0
20,117,18,9,2022,10,9,0,0,0,0,1,12784,5495,13.0,16.0
20,117,18,17,2022,11,70,0,0,0,0,1,12791,5502,15.0,18.0
20,117,12,11,2022,12,34,1,0,0,0,0,12805,5516,15.0,18.0
20,117,18,10,2022,13,11,0,0,0,1,1,12812,5523,15.0,19.0
20,117,10,8,2022,14,13,1,0,0,0,0,12840,5551,16.0,20.0
20,117,19,14,2022,15,39,0,0,0,0,1,12847,5558,20.0,24.0
20,117,11,20,2022,16,14,1,0,0,0,0,12854,5565,20.0,25.0
20,117,13,8,2022,17,15,0,0,0,1,1,12875,5586,20.0,25.0
20,117,9,6,2022,18,22,0,0,0,1,0,12882,5593,24.0,37.0
20,117,10,8,2022,19,69,0,0,0,0,1,12896,5607,32.0,45.0
20,117,16,14,2022,20,32,0,0,0,0,1,12903,5614,36.0,49.0
20,117,9,11,2022,21,18,0,0,0,0,1,12917,5628,36.0,49.0
20,117,9,10,2022,22,24,1,0,0,0,0,12924,5635,36.0,50.0
21,10,16,21,2008,1,1,0,0,0,0,0,12845,4389,0.0,0.0
21,10,17,12,2008,2,2,0,0,0,0,1,12852,4396,0.0,0.0
21,10,18,12,2008,3,3,0,0,1,0,0,12866,4410,0.0,0.0
21,10,19,10,2008,4,4,1,0,0,0,0,12887,4431,0.0,0.0
21,10,20,20,2008,5,5,1,0,0,0,0,12901,4445,0.0,0.0
21,10,20,18,2008,6,6,0,0,0,0,0,12915,4459,0.0,0.0
21,10,17,14,2008,7,7,1,0,0,0,0,12929,4473,0.0,0.0
21,10,17,18,2008,8,8,0,0,1,1,0,12943,4487,0.0,0.0
21,10,19,17,2008,9,9,0,0,0,0,0,12957,4501,0.0,0.0
21,10,20,16,2008,10,10,0,0,0,0,0,12971,4515,0.0,0.0
21,10,18,15,2008,11,11,0,0,0,0,0,12985,4529,0.0,0.0
21,10,18,14,2008,12,12,1,0,0,0,0,13006,4550,0.0,0.0
21,10,20,17,2008,13,13,0,0,0,1,0,13020,4564,0.0,0.0
21,10,12,20,2008,14,14,0,0,1,0,0,13027,4571,0.0,0.0
21,10,20,14,2008,15,15,0,0,0,0,0,13041,4585,0.0,0.0
21,10,20,16,2008,16,16,0,0,0,0,1,13055,4599,0.0,0.0
21,10,20,17,2008,17,17,0,0,1,0,0,13062,4606,0.0,0.0
21,10,19,18,2008,18,18,0,0,0,1,0,13076,4620,0.0,0.0
21,4,6,5,2007,1,1,1,0,0,0,0,12481,4025,0.0,0.0
21,4,12,6,2007,2,2,0,0,0,0,0,12502,4046,4.0,4.0
21,4,7,8,2007,3,3,0,0,0,0,0,12509,4053,7.0,8.0
21,4,10,9,2007,4,4,1,0,0,0,0,12537,4081,8.0,9.0
21,4,4,4,2007,5,6,0,0,0,0,0,12551,4095,8.0,11.0
21,4,9,22,2007,6,7,1,0,0,0,0,12565,4109,13.0,16.0
21,4,10,9,2007,7,19,1,0,0,0,0,12572,4116,13.0,21.0
21,4,5,6,2007,8,8,0,0,0,0,1,12586,4130,13.0,25.0
21,4,8,8,2007,9,9,1,0,1,0,0,12593,4137,16.0,28.0
21,4,13,10,2007,10,20,0,0,0,1,0,12607,4151,17.0,31.0
21,4,13,12,2007,11,11,0,0,0,0,0,12621,4165,17.0,32.0
21,4,10,9,2007,12,5,1,0,0,0,0,12642,4186,17.0,33.0
21,4,15,12,2007,13,14,1,0,0,0,0,12656,4200,17.0,36.0
21,4,22,22,2007,14,13,1,0,1,0,0,12663,4207,17.0,38.0
21,4,10,5,2007,15,16,0,0,0,1,0,12677,4221,17.0,39.0
21,4,18,11,2007,16,17,0,0,0,1,0,12684,4228,21.0,51.0
21,4,12,22,2007,17,18,0,0,0,0,0,12698,4242,21.0,51.0
21,4,9,21,2006,1,3,0,0,1,0,0,12110,3654,0.0,0.0
21,4,1,1,2006,2,2,0,0,0,0,0,12117,3661,0.0,10.0
21,4,2,5,2006,3,1,1,0,0,0,1,12131,3675,10.0,28.0
21,4,11,8,2006,4,21,1,0,0,0,0,12152,3696,14.0,42.0
21,4,11,6,2006,5,20,0,0,0,0,0,12166,3710,15.0,51.0
21,4,2,3,2006,6,4,1,0,0,0,0,12173,3717,18.0,62.0
21,4,9,6,2006,7,6,1,0,0,0,0,12187,3731,24.0,78.0
21,4,5,4,2006,8,9,1,0,0,0,0,12201,3745,27.0,91.0
21,4,2,4,2006,9,7,1,0,0,0,0,12215,3759,32.0,106.0
21,4,3,3,2006,10,19,1,0,0,0,0,12222,3766,37.0,121.0
21,4,7,6,2006,11,8,1,0,0,0,0,12236,3780,43.0,131.0
21,4,5,6,2006,12,10,1,0,0,0,0,12250,3794,46.0,142.0
21,4,7,18,2006,13,11,0,1,0,1,0,12257,3801,49.0,149.0
21,4,4,6,2006,14,5,1,0,0,0,0,12278,3822,49.0,149.0
21,4,9,4,2006,15,14,1,0,0,0,0,12292,3836,52.0,160.0
21,4,2,3,2006,16,17,0,0,0,1,0,12313,3857,57.0,165.0
21,4,6,3,2006,17,22,1,0,0,0,0,12320,3864,63.0,179.0
21,4,6,6,2006,18,18,0,0,0,0,0,12334,3878,69.0,195.0
21,4,1,1,2005,1,1,0,0,0,0,1,11739,3283,0.0,0.0
21,4,3,15,2005,2,2,0,0,0,0,0,11753,3297,10.0,16.0
21,4,10,18,2005,3,3,0,0,0,0,0,11767,3311,10.0,26.0
21,4,12,18,2005,4,21,1,0,0,0,1,11788,3332,10.0,36.0
21,4,6,5,2005,5,4,1,0,0,0,0,11802,3346,10.0,46.0
21,4,4,12,2005,6,6,1,0,0,0,0,11816,3360,14.0,58.0
21,4,9,6,2005,7,20,1,0,1,0,0,11823,3367,14.0,63.0
21,4,4,18,2005,8,7,1,0,0,0,1,11837,3381,17.0,76.0
21,4,4,10,2005,9,19,0,0,0,0,0,11844,3388,17.0,76.0
21,4,6,6,2005,10,8,0,0,0,0,0,11858,3402,17.0,76.0
21,4,6,4,2005,11,9,0,0,0,0,0,11865,3409,20.0,89.0
21,4,4,4,2005,12,10,0,0,1,0,1,11879,3423,25.0,102.0
21,4,9,9,2005,13,11,0,0,0,0,0,11886,3430,30.0,117.0
21,4,2,4,2005,14,5,0,0,0,0,0,11907,3451,30.0,117.0
21,4,8,3,2005,15,14,1,0,0,0,0,11921,3465,35.0,130.0
21,4,13,20,2005,16,13,0,0,1,1,0,11928,3472,41.0,144.0
21,4,3,5,2005,17,18,0,0,0,0,0,11942,3486,41.0,152.0
21,4,3,2,2005,18,22,0,0,1,0,1,11956,3500,45.0,162.0
21,4,2,4,2005,19,17,1,0,0,0,0,11963,3507,53.0,176.0
21,15,14,10,2004,1,1,0,0,1,0,0,11375,2919,0.0,0.0
21,15,12,11,2004,2,2,0,0,0,1,0,11389,2933,0.0,0.0
21,15,11,11,2004,3,3,0,0,1,0,1,11403,2947,0.0,1.0
21,15,18,9,2004,4,21,0,0,0,0,0,11424,2968,0.0,1.0
21,15,12,7,2004,5,4,1,0,0,0,0,11438,2982,0.0,1.0
21,15,10,19,2004,6,6,1,0,1,0,0,11452,2996,2.0,3.0
21,15,19,6,2004,7,20,1,0,0,0,1,11459,3003,2.0,7.0
21,15,11,4,2004,8,7,1,0,0,0,0,11473,3017,5.0,10.0
21,15,14,9,2004,9,19,1,0,0,0,0,11480,3024,10.0,15.0
21,15,15,12,2004,10,8,1,0,0,0,0,11494,3038,10.0,15.0
21,15,20,6,2004,11,9,0,0,0,0,0,11501,3045,10.0,15.0
21,15,14,9,2004,12,10,1,0,0,0,0,11515,3059,13.0,18.0
21,15,8,8,2004,13,11,0,0,1,0,0,11536,3080,13.0,18.0
21,15,5,5,2004,14,13,0,0,1,0,0,11550,3094,14.0,19.0
21,15,15,8,2004,15,14,0,0,1,1,0,11564,3108,18.0,28.0
21,15,7,7,2004,16,17,1,0,0,0,0,11578,3122,19.0,29.0
21,15,7,8,2004,17,22,1,0,0,0,0,11592,3136,21.0,32.0
21,15,10,9,2004,18,18,0,0,0,0,0,11606,3150,22.0,33.0
21,17,13,12,2003,1,1,1,0,1,1,0,11011,2555,0.0,0.0
21,17,14,19,2003,2,2,0,0,0,0,0,11025,2569,0.0,0.0
21,17,8,1,2003,3,18,0,0,0,0,0,11039,2583,0.0,0.0
21,17,17,15,2003,4,21,0,0,0,0,1,11053,2597,10.0,10.0
21,17,17,13,2003,5,4,1,0,0,0,0,11067,2611,10.0,10.0
21,17,9,14,2003,6,70,0,0,0,1,1,11081,2625,10.0,11.0
21,17,12,10,2003,7,6,1,0,0,0,1,11095,2639,10.0,11.0
21,17,16,17,2003,8,7,1,0,0,0,1,11109,2653,10.0,11.0
21,17,13,12,2003,9,20,0,0,0,0,1,11123,2667,10.0,11.0
21,17,17,19,2003,10,8,0,0,0,0,0,11130,2674,10.0,11.0
21,17,15,19,2003,11,9,1,0,0,0,1,11144,2688,10.0,11.0
21,17,13,13,2003,12,10,1,0,0,0,0,11158,2702,10.0,11.0
21,17,13,18,2003,13,11,0,0,1,0,0,11179,2723,10.0,0.0
21,17,13,10,2003,14,14,1,0,0,0,0,11200,2744,10.0,10.0
21,17,17,7,2003,15,19,0,0,0,1,0,11214,2758,10.0,11.0
21,17,16,17,2003,16,22,0,0,0,0,0,11228,2772,12.0,13.0
21,17,8,17,2002,1,1,1,0,0,0,1,10640,2184,0.0,0.0
21,17,9,13,2002,2,2,0,0,1,0,0,10654,2198,0.0,0.0
21,17,14,22,2002,3,18,0,0,0,0,0,10668,2212,0.0,0.0
21,17,15,19,2002,4,21,0,0,0,0,0,10682,2226,0.0,0.0
21,17,12,17,2002,5,4,0,0,0,0,0,10696,2240,0.0,0.0
21,17,15,5,2002,6,70,0,0,0,0,0,10710,2254,0.0,0.0
21,17,11,5,2002,7,6,0,0,0,0,0,10724,2268,2.0,2.0
21,17,6,5,2002,8,7,1,0,0,0,0,10738,2282,4.0,4.0
21,17,18,22,2002,9,20,0,0,0,0,0,10752,2296,6.0,6.0
21,17,17,7,2002,10,9,0,0,0,0,0,10766,2310,6.0,6.0
21,17,21,22,2002,11,8,1,0,0,0,0,10780,2324,6.0,6.0
21,17,6,10,2002,12,10,0,0,0,0,0,10787,2331,6.0,6.0
21,17,5,6,2002,13,11,1,0,0,0,0,10808,2352,6.0,6.0
21,17,14,13,2002,14,13,0,0,0,0,0,10822,2366,7.0,7.0
21,17,12,8,2002,15,14,0,0,1,0,0,10836,2380,7.0,7.0
21,17,9,7,2002,16,19,1,0,0,0,0,10850,2394,7.0,7.0
21,17,8,13,2002,17,22,0,0,0,0,0,10864,2408,7.0,7.0
21,22,17,13,2001,1,1,1,0,0,0,0,10276,1820,0.0,0.0
21,22,16,15,2001,2,2,0,0,1,1,0,10290,1834,0.0,0.0
21,22,18,6,2001,3,18,0,0,1,1,0,10304,1848,0.0,0.0
21,22,19,16,2001,4,21,0,0,0,0,0,10318,1862,1.0,1.0
21,22,19,14,2001,5,4,0,0,0,0,0,10332,1876,1.0,1.0
21,22,19,20,2001,6,70,0,0,0,0,0,10346,1890,1.0,1.0
21,22,10,15,2001,7,6,1,0,0,0,0,10360,1904,1.0,1.0
21,22,18,22,2001,8,7,1,0,0,0,0,10374,1918,1.0,1.0
21,22,15,11,2001,9,20,0,0,0,0,0,10388,1932,1.0,1.0
21,22,16,11,2001,10,8,1,0,0,0,0,10395,1939,1.0,1.0
21,22,19,13,2001,11,9,0,0,0,0,0,10409,1953,1.0,1.0
21,22,17,4,2001,12,10,0,0,1,0,0,10423,1967,1.0,1.0
21,22,15,13,2001,13,11,0,0,1,0,1,10444,1988,4.0,6.0
21,22,8,3,2001,14,13,0,0,0,0,0,10458,2002,4.0,6.0
21,22,14,10,2001,15,14,0,0,0,0,0,10472,2016,8.0,10.0
21,22,12,8,2001,16,19,0,0,0,0,0,10486,2030,8.0,10.0
21,22,6,17,2001,17,22,0,0,0,0,0,10500,2044,8.0,10.0
21,22,9,5,2000,1,1,0,0,0,0,0,9919,1463,0.0,0.0
21,22,5,2,2000,2,18,0,0,0,0,0,9933,1477,2.0,2.0
21,22,19,11,2000,3,21,0,0,0,0,0,9947,1491,8.0,8.0
21,22,12,7,2000,4,9,0,0,0,0,0,9961,1505,8.0,8.0
21,22,13,9,2000,5,4,0,0,1,0,0,9975,1519,8.0,8.0
21,22,7,5,2000,6,20,0,0,1,1,0,9989,1533,8.0,8.0
21,22,8,3,2000,7,6,1,0,0,0,0,10003,1547,10.0,10.0
21,22,10,3,2000,8,7,0,0,0,0,1,10017,1561,14.0,14.0
21,22,14,9,2000,9,8,0,0,0,0,0,10031,1575,18.0,18.0
21,22,8,22,2000,10,70,0,0,1,0,0,10045,1589,18.0,18.0
21,22,3,22,2000,11,10,0,0,0,0,0,10059,1603,18.0,18.0
21,22,7,20,2000,12,11,0,0,1,0,0,10073,1617,18.0,18.0
21,22,11,21,2000,13,13,0,0,0,1,0,10087,1631,18.0,18.0
21,22,9,11,2000,14,14,1,0,0,0,0,10101,1645,18.0,18.0
21,22,15,17,2000,15,19,0,0,0,0,0,10115,1659,18.0,20.0
21,22,12,14,2000,16,22,0,0,0,0,0,10129,1673,18.0,20.0
21,22,13,9,2000,17,2,0,0,1,0,0,10143,1687,18.0,20.0
21,22,7,4,1999,1,1,1,0,1,0,0,9548,1092,0.0,0.0
21,22,5,15,1999,2,18,0,0,1,0,0,9583,1127,3.0,3.0
21,22,16,5,1999,3,21,0,0,0,0,0,9604,1148,3.0,3.0
21,22,9,5,1999,4,6,0,0,1,0,0,9618,1162,5.0,5.0
21,22,13,9,1999,5,4,0,0,1,0,0,9632,1176,7.0,8.0
21,22,7,2,1999,6,7,1,0,0,0,0,9646,1190,7.0,8.0
21,22,7,12,1999,7,8,0,0,1,1,0,9660,1204,13.0,14.0
21,22,17,7,1999,8,9,0,0,1,0,0,9674,1218,13.0,14.0
21,22,12,12,1999,9,70,0,0,1,0,0,9688,1232,13.0,14.0
21,22,10,19,1999,10,10,0,0,1,0,0,9695,1239,13.0,16.0
21,22,4,19,1999,11,11,0,0,0,0,0,9709,1253,13.0,16.0
21,22,13,11,1999,12,13,0,0,1,0,0,9723,1267,13.0,16.0
21,22,17,21,1999,13,14,1,0,1,0,0,9737,1281,13.0,16.0
21,22,6,13,1999,14,20,0,0,0,0,0,9751,1295,13.0,16.0
21,22,11,11,1999,15,2,0,0,1,0,0,9772,1316,13.0,16.0
21,22,14,14,1999,16,22,0,0,1,0,0,9786,1330,13.0,16.0
21,22,7,10,1998,1,1,1,0,0,0,0,9184,728,0.0,0.0
21,22,7,6,1998,2,18,0,0,0,0,0,9205,749,0.0,0.0
21,22,10,7,1998,3,25,0,0,0,0,1,9219,763,1.0,4.0
21,22,10,18,1998,4,21,0,0,0,0,0,9233,777,1.0,7.0
21,22,4,19,1998,5,4,1,0,0,0,0,9247,791,1.0,7.0
21,22,3,2,1998,6,6,1,0,0,0,0,9261,805,1.0,10.0
21,22,4,2,1998,7,7,0,1,0,0,1,9275,819,7.0,16.0
21,22,9,9,1998,8,8,1,0,0,0,0,9296,840,13.0,25.0
21,22,10,5,1998,9,9,0,0,0,1,0,9310,854,13.0,27.0
21,22,1,15,1998,10,70,1,0,0,0,0,9324,868,15.0,32.0
21,22,8,7,1998,11,10,0,0,1,0,1,9331,875,15.0,32.0
21,22,8,8,1998,12,11,0,0,0,0,0,9345,889,15.0,32.0
21,22,7,9,1998,13,13,0,1,0,1,0,9359,903,15.0,32.0
